@RELATION class02 (copy)_18_01_06_13_10
@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE class        {0.0,1.0,2.0,3.0,4.0,5.0}
@DATA
1.5209534,1.139916,-0.9105112,0.07266605,0.105174944,1.4463992,2.4860966,1.0429361,-0.96399873,-1.6595283,4.1660357,-0.64711463,1.9528233,1.0647959,-0.6989061,-0.82647586,0.16353598,0.40106866,-1.9235129,0.25178042,-0.98617804,-1.8102088,-2.300383,3.0965784,-0.0051365583,0.09325734,0.4538956,0.49622595,1.1356125,-0.1327343,-0.36769646,3.3886664,-0.09939162,1.9607326,1.7549272,-0.07013519,-1.1550871,-0.5911026,0.6026367,-2.6226878,-2.2145598,-1.5106028,2.1413367,-2.7542207,-0.5778762,0.04526856,0.6146142,-0.48084337,0.11155114,-0.39530098,-0.57862294,1.5619421,0.24150966,1.6554114,0.3809752,0.49532065,-1.0839331,3.237115,-0.26997057,-0.021977594,0.47387847,-0.0814022,-0.039378993,0.6386458,-0.94100857,1.6253159,1.2606962,0.3654139,-1.6300508,-0.22004038,-0.3712024,0.040012773,-0.34573048,0.78110975,-0.8250821,-1.1552868,-1.7397008,-0.07562302,0.52099663,-1.6728104,-0.48960283,-1.2232387,-1.0442071,0.8402108,1.3516964,-0.06676866,0.10274821,-1.355336,2.7795155,-0.88885003,-2.0165813,-0.2021075,1.2617797,2.097291,0.28475153,7.989196E-4,-3.9829793,-0.13175058,-3.3514864,-0.062106352,2.0
-1.5623459,-0.16121459,-0.92015064,1.263816,-1.3488166,0.049554024,-1.2043135,1.9616486,0.77847683,-0.8904216,3.8565745,-2.0183482,0.59999675,2.108359,0.062091354,-2.2460525,0.66484994,0.8944294,-1.4158615,-0.44426742,-2.6312296,-2.2249787,-0.66190255,0.031373616,0.273274,-1.0983531,0.3009077,1.241442,-0.29720554,0.9537291,-1.5310525,2.6475515,0.6373545,1.088832,0.54840714,1.3415967,0.96689796,-0.76801914,1.6032352,-1.0159041,-1.2757148,-1.2990369,1.5156842,0.18937875,1.0277765,1.2211347,-0.36076608,1.1936574,1.0009918,0.6348481,0.84381557,-0.09654913,-0.3902172,-1.569739,-0.5198321,0.7251681,0.71164906,3.6069322,0.052026935,2.0903237,-1.4154383,1.1539022,-0.042930704,1.4094234,0.9088511,0.894801,0.7220771,-1.0125465,0.72755796,-0.33050612,-0.52847135,0.834901,-1.9158988,0.8628749,0.8361875,-0.93703556,-0.48384914,-0.008529383,0.12059114,-0.20412268,-0.16437209,-1.5912979,-0.7387872,-0.55235523,0.3314949,0.29546726,0.07154026,0.44673443,1.0851607,-0.60439914,-2.5843062,-0.24664305,1.4328669,1.8024108,1.675549,0.20835775,-1.289216,1.402957,-0.7620165,-0.06522786,3.0
0.4377003,0.13119437,-0.36366364,-0.036276,-0.52273315,-0.3661022,1.3166989,0.87941474,1.4881746,-0.029004503,1.5526474,1.8275636,-0.031043649,2.3506072,0.5173595,-0.7344674,1.6406634,-0.30318063,0.62265724,-0.5728545,3.008454,-2.4707584,-2.7288241,-0.8771082,0.05282035,1.2757025,0.73648214,1.1348028,-0.43254483,-0.63198847,-0.1811805,0.018455258,-0.51924616,0.43485427,-1.0086485,0.55643636,1.1033123,0.63610804,0.6192715,-0.00651869,-0.12926956,1.233932,2.3810332,2.0718243,-0.5512697,0.18766043,1.3619663,-0.83361787,1.0418984,2.1527147,-0.37060446,2.3322852,1.6336325,-1.2663386,1.2389641,-4.7763295,-0.46742973,-0.84845364,-0.089537285,-0.4791069,0.376136,1.0198283,0.17002492,-0.38007864,-0.82938623,0.020389471,-1.9707813,0.43455055,0.21124324,-1.7057537,1.5317665,-0.7641462,0.12708263,0.9225007,2.4990077,0.77590483,-1.8455461,0.061054334,2.7286007,-0.13507415,-0.73229975,1.542134,1.1879249,-0.16527277,-1.6770449,-0.060723446,0.72820944,1.7474205,3.7104626,0.89353424,-2.257972,0.5510421,0.028521923,-1.532778,-1.2440938,3.5924554,1.1947901,-0.17000823,-0.08729095,-1.1047044,1.0
-0.5442572,2.4862266,-0.59612083,-1.5725781,-0.9676809,-1.6706563,1.002146,2.646899,-1.8446777,-2.541443,4.610481,-3.0274997,1.2567859,1.3984736,0.014805768,-0.87568897,0.64901596,0.004982283,-3.14362,-0.11826743,-3.244635,-1.5570304,-0.52723193,2.3634732,0.23051594,-0.61207163,0.7506118,-0.24158882,0.05724832,-3.3597047,0.01785246,5.056312,0.8464206,-1.1039131,0.4125329,0.9447651,0.95096374,0.9039839,2.435333,-2.534561,-3.3239465,-0.61729324,-0.46140644,-0.7482795,-0.45463267,1.2529241,-0.064629205,-1.8681066,-0.46845514,0.64327013,-1.7972554,1.3276424,-0.41716456,-0.27362454,1.5331426,3.2753103,-0.6069716,5.2904453,-0.15549,-0.78164333,-1.9567668,1.5572915,-0.38067243,-0.5473323,-1.7640128,-0.49249166,1.2403641,-1.6226636,-0.8022653,-1.7451823,-1.3420999,2.384748,-1.5279973,-1.1717775,1.722473,0.9778806,-1.0571588,-1.6874533,-1.0442042,-1.54778,-0.69697535,-1.9211997,-1.5078561,0.7304692,1.858026,1.3102338,-0.63252956,0.35383776,1.3983206,1.0507965,-2.4926639,-0.93964714,1.019375,4.465955,2.654534,-1.6928552,-3.3369966,-1.5396706,-2.7864103,3.5536206,4.0
-1.1736041,2.1150517,-1.1848401,-0.69552016,0.47371504,-0.2772367,0.117894076,0.6120547,-1.6175545,0.08649951,4.998671,0.71341574,-0.12916976,2.6675584,1.2870681,0.16827299,0.75153345,0.094115414,-0.3310542,-1.8299038,-0.3281508,-3.6914718,-3.5885956,0.98296255,-0.124855906,-0.84409004,1.5756819,2.9043462,0.96741635,-1.369202,-2.3307729,1.4020679,0.83565724,0.7991015,0.94676954,-0.55871826,0.48441088,0.7022043,-0.31089884,-1.5759302,-0.3288742,-3.049086,5.770377,-0.5045956,-1.4883254,-0.3776228,-0.79178613,-0.9718983,-0.5593495,0.3560225,-0.6466556,0.33323997,0.90207624,0.39295405,-0.30260304,-3.2360198,0.5597785,2.128762,0.4306701,-0.30440095,0.956129,-1.1234717,0.14602111,0.7871491,1.4116721,-0.13815962,1.0324574,1.3080641,-1.0208817,-0.28022817,0.79766405,-0.6348391,-1.1034209,3.8634624,-0.6515466,0.23016532,-0.6175078,1.064184,2.5732121,0.50836504,-0.13661066,-1.0465035,-0.58459145,1.7310984,-0.21036471,-1.5075797,-1.2976255,-1.073421,3.9436746,-0.34772357,-3.243008,0.95941,-0.19644749,-0.86012524,-0.8610126,2.9041023,-2.6509638,-1.315667,0.7798745,0.784774,0.0
-0.14259967,1.2384714,-0.41300312,2.6497526,-1.6576095,-1.3628958,-1.5290091,-1.9926558,-0.07175,2.0322316,-1.6051977,0.2001945,-1.3354775,-1.191443,-1.890907,-0.5084623,1.3227698,0.75990623,1.5557909,-1.5726827,-1.5400159,0.9881808,1.286506,-1.160106,-1.221729,-0.72202444,0.4551678,1.1651697,-0.039632674,-0.62330025,0.8044279,-2.8387923,-0.2061035,0.76296705,0.16643232,0.6987407,0.31141344,-0.3396496,-2.114344,1.2903652,2.5682325,-2.678597,1.6044704,-0.8455197,-0.5488314,0.16434976,-0.8925129,1.274908,0.36412817,-0.6254596,0.23501848,-3.567779,0.045018993,1.1926016,0.30743083,0.47450006,0.4240348,-1.2677181,1.079008,-2.2366536,-0.52876586,-1.5739673,0.5445387,-0.6588001,-0.47715846,-0.97016287,1.5119573,1.1064264,-0.63378775,0.09284897,-0.17665024,-0.71748835,-0.29763854,2.5262039,-0.15666148,0.8543728,-0.02631314,-0.45635593,-0.46232882,0.3997649,0.24269092,-1.0840592,-0.32872394,-0.8325623,-0.19436197,-1.70134,0.89343405,1.8203814,-2.789729,0.7967126,1.7080543,0.44377297,-0.03500632,-2.225767,-0.78000826,-0.42686898,0.3231514,-0.23503767,0.5057803,0.58404374,2.0
0.9165882,-0.369314,-0.7065233,0.32509547,-1.6428053,0.13350025,0.20183747,0.9200547,-0.7645606,-0.18231069,2.0739672,0.88763773,1.0673373,1.4506122,-1.6723748,0.28991464,0.65414417,0.6918073,-0.54059035,0.22367603,1.1511723,-1.7426159,-1.7627414,0.22859077,-0.40830308,-0.3876861,-1.7341783,0.7363342,1.4962589,0.30061126,-0.47575277,1.010818,0.44499215,-0.59921885,-1.2026352,-0.87626606,0.54769933,1.8023424,0.45790043,-0.7289457,-0.9566231,0.17955744,0.95457274,0.90419805,-1.1850127,-0.5627423,0.72695583,0.10302305,0.2736032,0.20447364,1.4001637,1.5170125,1.1018075,-0.37084877,-0.13229106,-2.1541917,-0.74042815,0.46314594,0.5394726,-1.5867591,-0.9953566,1.1782821,1.3935299,0.13636848,0.14393772,2.3365178,-0.30732465,-0.082862005,-0.18937822,0.006151875,0.83690614,-0.46162587,-0.29339096,0.00538456,0.48833543,0.39523327,1.6089989,-0.48830655,1.4413141,-1.519306,-0.7594641,0.7777085,-0.035837963,-0.067112856,0.0019172115,0.098056294,0.01515014,0.69701415,3.1482458,-1.393263,-1.9970073,0.1694429,0.39511365,0.024172034,0.18037117,1.626215,-0.39815775,2.7246397,0.19685765,-0.056870352,3.0
-2.3077247,0.36981243,-1.7288014,-0.146473,-0.5214052,1.0089688,0.7567539,-0.6441041,-0.578466,2.698379,1.7687175,-1.1928891,1.1840492,-0.519067,2.461073,0.66441935,0.12874058,-0.42624053,-0.64413184,-0.103160724,-5.1736097,-0.11796747,2.10491,-1.0941399,0.09037156,-0.87164974,-1.1916734,2.4186945,-0.124041535,0.99168414,1.36072,-0.87900347,0.13379101,-0.43236423,-0.42870265,0.06922102,-1.7423757,0.1791975,-1.8439802,0.3059085,1.0694737,-5.353591,0.43652132,-0.12186186,1.3425156,-1.0311327,0.61720836,0.4780535,0.14576496,0.058265083,1.3272269,-5.3248944,-1.8752922,-0.7067922,-1.6443805,2.761188,-0.4933108,1.8343009,0.18606779,2.0067291,1.5974153,0.7464852,-0.093372434,1.9519281,-0.48720288,-0.677207,4.5339065,-0.545471,-0.1529449,-0.06629335,-0.47759044,-0.24352555,-2.7338207,1.7414703,-0.8492675,-0.15133981,-0.23984587,1.8137838,-1.280437,1.3723371,1.2443271,-2.103494,0.48989314,0.3037295,2.3623245,-1.6294818,1.0822066,1.5273483,-1.349047,-0.401558,-0.5315134,-1.2831048,1.6713657,-0.11913484,2.9348357,-1.8872837,-1.5259601,-0.8159894,1.5429294,-0.71746063,2.0
-0.95103145,-0.29258,-1.4527494,-0.34354675,0.53535366,-1.3575513,1.8818722,2.2151299,-0.41704348,-0.42288166,2.510375,-1.2301329,-0.48202756,2.9583595,-2.4312868,0.18073598,0.39309144,0.61525804,-0.18562758,-1.1979157,-0.7681475,-2.5823808,-0.7115421,-2.1657355,0.25913975,0.24830902,-1.269336,1.3601103,-1.0700144,-0.9546785,-0.26183924,1.2468537,-0.8466979,0.24363366,-0.15516822,-1.1936979,-1.392688,0.7750598,2.1149528,0.38331315,-0.35126314,0.5611242,1.4220288,0.17582178,-0.35672492,-2.849945,0.53373265,0.089521654,1.0970519,0.49977002,-0.2111172,0.51041746,0.7087268,-0.93642044,-0.08268908,-1.6829115,-0.67084306,1.8414582,0.95137686,-1.678775,-0.1075231,0.22244132,0.2040064,-0.26994753,-0.71624595,-0.73175335,-1.3137494,-1.2504443,0.4903736,-1.7196802,0.24575953,-0.11337431,-1.7539958,0.72635424,0.70302653,-0.5666573,-0.16768539,-0.8716113,1.071208,0.39641613,-0.9618939,-0.31672117,-0.020708952,-0.14297572,-1.4577808,0.6050566,0.8532429,1.4678508,1.1990938,1.3015734,-2.7508326,-1.838379,-0.66955245,0.301987,1.0086204,1.946417,1.643657,1.0977964,1.2002159,-0.8871341,5.0
-0.8266439,-0.8941646,-0.9564711,1.164992,2.0990837,-0.117959544,-0.65674376,-1.0565805,-1.1646701,0.8398009,0.3428446,-0.5546424,1.5184602,-0.3835909,1.3092418,-0.34078428,0.32897222,1.6523211,0.58813256,0.012488491,-2.0308707,0.042855773,0.3281344,0.022036672,-0.11543431,0.6209386,1.8528987,1.1647475,1.17966,-0.371281,-0.5100443,-0.8904392,-0.6909,-0.97591275,0.39978972,0.5258721,-0.5794623,1.3088627,-1.2026802,0.15836246,1.3391947,-2.721067,2.3250308,0.93617195,-2.6664147,0.9979981,0.6841959,1.1803383,1.9433924,-0.17081569,0.9615106,-2.4556196,-0.16218024,0.60354924,-0.12715335,0.8318981,0.0653917,0.53731215,1.8108411,-1.2283483,-0.614759,0.63855463,1.0857177,0.098745406,-1.3680929,1.7481809,1.5423026,0.932026,-0.8052923,1.4979392,-0.49627113,1.0789512,-0.53927046,2.577985,-0.71165055,0.3603313,1.0465136,-0.8933349,-0.32003194,-0.24630053,-1.3753613,-1.6842214,0.98422515,-1.4266278,0.0990125,-1.3376244,1.2353679,-0.051182665,-1.7264507,-0.5880121,0.6206808,-0.6416013,0.3882289,-0.8822852,-0.5196922,-0.39959058,-1.0877079,1.0489109,-0.019940035,1.3033293,2.0
-0.37327385,-0.36568698,-1.3682493,-0.6937253,0.48771542,-1.7549301,-2.1169026,2.2860482,-0.7374339,-1.7811368,2.5828867,-2.478097,0.3843677,2.6378682,-0.019514803,0.6305442,0.6084797,-1.8717151,-0.46686283,-0.05922617,-1.522907,-2.148569,-0.69319534,-0.902091,-0.38007197,1.1777064,-1.8999609,0.5922126,-0.76773804,1.0508883,-0.30064404,2.3508136,-0.9078688,1.780625,0.43765563,-1.4636265,-0.68978757,-0.2371439,2.702568,-0.22684999,-0.7430683,0.78811854,1.8701082,0.07239665,0.20814176,0.45136803,-1.2409091,0.19073072,-0.37956008,2.4289348,0.2228021,0.95568216,1.1184982,-0.40033773,-0.59021974,-0.08141273,-0.30292827,2.9910364,2.5187142,0.50550777,0.32862613,-0.6042894,0.19177243,1.7534046,-1.6141764,-0.7429341,-1.5613139,-1.0001342,0.81072664,1.2459139,-0.70297104,-0.30604547,-1.3223374,1.0266182,0.16477653,-0.07328788,1.3556619,-0.5283968,0.3178681,0.18280171,-1.6625245,-1.4447961,0.024969863,-1.6729616,-1.583038,0.8787826,-0.76707137,-1.496989,-0.2168371,-1.5688813,-2.0472665,-0.126366,0.16659059,1.4033107,0.4017088,1.027311,0.5569287,1.1211383,-0.28524134,0.9998235,0.0
0.4606897,-0.38171262,0.11463757,-0.6303348,-0.8774926,1.4583611,-0.023556445,4.520621,1.1963903,-2.5460536,1.0679103,-3.7384803,0.104593255,1.9169074,-0.06399059,0.5311215,0.25072926,1.1645126,-2.6751604,-1.4662895,-1.7011628,-0.4219678,2.367889,-1.9742151,-1.6235261,1.4219373,-1.3254958,-2.107501,-1.0829148,-0.39244178,-0.49135417,4.101287,-0.3100296,2.6672962,-0.27059814,-0.7024186,-0.10758233,0.13616428,5.0648303,0.14047408,-3.3845606,4.742906,-6.419521,1.1384885,0.83011925,0.45656186,-1.2629215,-1.6140962,0.12791736,1.2466557,0.30652997,2.5047016,-0.0364098,0.7054293,-0.20050438,3.1313684,1.2162436,3.3459396,-0.15157287,-0.40453103,0.94192374,-1.6634123,-0.5469798,-0.81061214,-0.32973891,1.7862949,-2.2438154,-4.711981,1.1799169,0.41736135,-0.99333435,-0.9987708,-1.8889843,-5.838383,-0.13462055,2.0930793,-1.3048781,-0.6600427,-1.9026915,-0.29115397,-1.3679149,0.60617405,0.004033929,1.4199417,0.18455975,3.9665449,-0.54253125,0.8511972,-0.090391144,0.36050776,-2.2971246,-0.89485437,0.48648283,4.961551,4.7582917,-1.7248085,2.8809404,-2.2185166,1.4745996,0.0626754,1.0
-0.12861373,-0.21545596,1.5541819,0.4824369,-1.190965,-0.959748,-0.852013,1.9549831,1.3401346,0.74629444,0.66622955,0.5166923,0.21498981,1.9694984,-0.122339986,1.1542565,0.7900403,-1.4770259,-0.31485793,-0.42663142,1.0855962,-1.488127,0.18946071,-2.9429784,0.7772751,-0.6695702,0.512069,0.56848663,0.046928402,1.7224892,-0.2958328,0.050403718,0.073555954,-2.1311622,0.32427078,0.57356036,1.1625534,1.5763688,1.5065467,1.0299921,-0.642353,1.9738352,-2.17432,-0.345419,-0.5144655,0.5306868,-1.3264892,0.42951655,-0.06786779,-0.27504048,-0.28603756,0.94833946,-0.3538987,-0.48726466,1.6832637,-2.294682,-0.10814529,-0.42584115,0.22525726,0.19733879,0.38541546,0.8207437,0.82229036,-0.69045234,0.24223743,0.8454424,-1.3282195,-2.03944,-0.76557326,0.79821205,1.226147,1.1433595,-1.322893,-2.1624124,-0.7277378,-0.265825,1.2596292,0.374048,1.0263579,0.7867629,1.1837869,2.0149336,-1.7305586,1.1455054,-0.5455119,1.1649225,-0.16688101,-1.2568251,2.5298965,1.0409201,-2.4149675,0.1907191,-0.42475855,-0.0675621,2.1596856,1.6711618,3.1641846,-0.7492191,0.7602267,-1.373928,1.0
0.11069057,-0.7532516,0.57534957,-0.931399,0.4090294,-1.4371538,0.14745924,-0.96366394,0.15855819,1.7951026,0.78862417,2.5266175,-0.5467582,-0.14341703,-0.75681114,0.23095745,-0.9528605,0.38807467,0.105015434,0.064455085,1.2713554,-0.6667528,-1.2316222,0.32369274,-1.4917216,-0.35028654,2.3836753,1.2978556,1.6442437,0.08738031,-0.27478445,-1.189872,0.32758346,-0.048474178,2.3687165,-1.950359,1.5584053,1.4238837,-1.9567419,-0.32235718,0.27521524,-1.7942628,0.90553904,-1.6036438,0.56677747,-0.1145192,0.84434956,0.0980396,-0.14088163,0.13195615,1.5904816,-0.4516332,-1.4363954,0.08947552,0.21439165,-2.2925344,-0.3147263,-1.3987396,-0.67211497,0.64027494,-0.2979254,-0.46362385,0.7989404,-0.21520086,2.435732,0.23296475,1.5210663,0.8814493,0.80483884,0.03999065,1.3584303,-1.149102,0.022166327,0.6158631,-0.008039255,1.0738418,0.8004798,-1.6591697,1.3924046,-1.496872,-1.2761056,1.1797576,-2.135557,-0.51717126,1.0572815,-1.2077084,0.45666596,0.37162963,2.9959314,0.44852528,-0.79736614,-1.9672557,-0.21690649,-1.637743,-0.066659644,1.1761118,-0.9254269,-1.6029936,-1.4671264,1.413743,0.0
-0.09542582,-0.887183,0.85990614,-1.5700743,0.526432,1.2537156,-0.35624328,-0.8799874,0.16581964,0.37088048,1.0958053,2.229294,0.43362188,1.3547432,0.14080319,-1.121441,1.4304358,-0.46514392,1.55833,0.20913057,2.6265101,-1.9464223,-3.2244444,0.30887556,-0.46107683,-0.9836547,0.6623775,1.6501938,-1.0077368,1.8958467,-1.0744947,-1.1090931,-1.3246045,-0.89484674,-0.71064013,0.41296843,-0.03952665,1.749437,-1.0554873,-0.21081536,1.197839,-0.8197174,5.1037493,0.5393827,0.3639347,-0.7668854,0.018701859,-0.4176994,0.3003101,-2.0144818,1.3290613,1.0116633,0.9003696,-0.8403061,-1.7665163,-4.6406937,-1.7530766,-1.3243285,2.6776795,-0.78867847,-0.056801815,0.27751178,1.2038233,-1.1922733,-0.061956067,2.2427933,-0.99635005,2.2921107,0.9921625,-0.9090141,1.2107799,-0.35322738,0.8430294,3.544818,-0.1908573,-2.0874507,0.76113915,1.0623251,2.7737257,1.549904,0.5535947,0.35515228,0.3444595,0.8840036,-1.7936351,-1.5276598,-0.946864,0.89286107,2.3453493,-0.45951384,-0.8395055,-0.004422263,-0.8363379,-2.8364117,-3.2084599,3.4739962,-0.42369097,0.16794375,0.62948513,0.14039618,3.0
0.48880807,1.6348611,-0.528964,1.3654579,0.9227542,-0.7742561,0.3048849,0.62015,-0.3702756,-1.9976636,-1.5617121,-1.9264255,0.4120105,-0.69180423,-0.40583178,-1.2906122,1.1950849,2.6940875,-0.34848848,-0.6852002,-0.35303286,1.4501772,1.2588894,0.55313265,1.6142979,-0.5024786,-0.5858133,-2.1358232,-0.71745306,-1.0245867,-0.6476203,1.2268015,-1.342383,-1.9132745,-0.0250564,2.1286948,-0.15546991,-0.17953175,1.6637671,0.010164628,-0.7317664,2.4582722,-2.1249392,-0.87784636,-0.49662086,0.64429057,-1.3670636,0.5600215,0.50146925,0.05404814,-0.16730443,1.1906344,1.8347182,2.484745,0.096898116,2.6023135,0.28716794,0.72852343,-0.1506539,-1.1480986,1.0544511,0.11662454,0.8014942,-0.8333924,0.944927,1.1670266,-1.5202373,-0.76897895,0.431626,0.88006437,-1.2763718,-0.9660223,0.7385781,-1.7424377,-0.90737987,-0.7063404,1.4975609,1.6298691,-1.6225117,-0.12006786,-0.8800029,-0.5292073,1.8056672,-0.8588227,-0.50168866,1.4584855,0.9248809,0.47690344,-2.6460981,-0.67402655,1.4162353,-0.6982105,0.35355678,1.9395775,-0.056465883,-1.7096099,0.54670113,1.03088,-0.73732805,-0.5493574,1.0
0.25271678,-0.3885224,0.6884813,-0.37650627,0.6113665,-1.6296363,-0.89140403,0.7168231,-1.3691335,-2.2512467,1.3542833,-1.1219697,0.93325037,0.3268147,2.0773773,-1.6581373,-0.010348566,-1.5618916,-0.90550184,-0.06825169,-0.0785285,-0.35535976,-1.1676581,2.269762,-0.1293662,0.94505113,0.22661598,-0.90137476,0.36501116,-1.6478218,-0.32963032,2.425458,1.4673158,-0.27309972,0.6687784,-0.5658689,0.9550389,-0.287532,1.1874253,-1.5089163,-1.4341253,0.72525114,0.8982448,0.4250617,0.3222714,0.77974534,0.7506807,-0.43890348,-0.19909596,0.3103532,-0.38851008,1.9777282,2.264137,0.86003137,-0.25723308,1.0125703,0.5962631,1.8953577,-1.2743372,0.5948092,1.8936356,0.0523936,0.91404635,-0.7414866,0.91493845,-1.3403473,-0.61966103,0.28139028,1.8179662,0.9089639,-0.82035094,-1.785541,0.63127786,0.046433426,1.0642927,0.67284536,-1.2243526,0.96913487,-0.2066803,-1.3395895,0.5220793,-0.94343,-0.57372177,0.07524568,-0.026094424,0.6062807,1.3576391,-1.16198,0.19122766,-1.786776,-0.20410967,-2.4046752,1.2996953,1.8176144,-0.7495356,-0.40828684,-1.9675076,-0.6371696,1.8978434,1.3907933,4.0
-0.030935394,1.4546022,-0.40356633,2.1212008,-0.6359624,0.8141872,0.33800498,2.361672,-0.8240754,-0.41304517,6.620545,-1.5975497,-0.28482136,2.93277,-0.5600066,-0.89717054,0.6840606,0.1359019,-2.384683,-0.30938345,-3.4356384,-3.713575,-1.8314933,0.79618025,-0.26851115,-1.2126919,0.9346321,2.5807788,-1.0353221,-0.26122633,0.2961396,3.649212,-1.53777,1.1597643,-0.17062712,0.56776226,7.36681E-4,1.756497,1.157018,-2.0909677,-2.0581396,-3.327407,2.790715,-0.8905493,-1.1746452,0.342464,-0.740569,0.4762977,-0.39600238,-0.74002504,-0.3552126,-0.3648814,-0.00833634,2.4639046,-0.39053726,0.124613024,-0.40612894,4.9431915,1.0459993,-0.44565305,0.7078466,0.0655832,0.1977036,0.05879233,-0.4829215,-1.9259018,2.3863826,-0.94782245,0.33714816,0.33770284,-0.09259243,0.19623876,-2.8522353,1.5890484,-0.34236953,-0.61549914,0.8126968,1.728347,0.88110316,-0.89133203,0.0685489,-1.8541735,0.93824005,0.9947371,1.5458828,-0.30245253,1.255625,-0.7966325,3.6211867,1.4414158,-4.402532,-0.5693869,-0.3473525,2.0902686,2.6192029,0.70592356,-3.1626627,2.2024672,0.40263924,-0.884463,3.0
