@RELATION clus01 (copy)_18_01_06_11_35
@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
1.2704263,0.8568702,2.228833,2.1011138,0.0
0.79170555,1.9629948,0.8949611,1.0879035,0.0
-0.8611245,-1.0064276,-1.3624302,-0.84753835,0.0
0.08053054,-0.9723012,1.1144134,-0.90980524,0.0
0.553582,0.62830216,0.56380165,0.611166,0.0
-2.6572344,-0.7523606,-1.6855102,-0.8856478,0.0
0.5784516,1.3281419,0.3011302,1.2112544,0.0
0.3508389,-0.09809647,0.5560077,-0.20980676,0.0
1.0169536,1.9885544,0.944251,1.3166603,0.0
0.16445422,1.643408,1.7004076,0.53056586,0.0
1.1583667,-0.21744633,0.18147932,-1.1051035,0.0
2.1161535,0.40712705,0.30602536,-0.5073731,0.0
0.6844818,-2.401194,0.5440988,-1.67769,0.0
1.3001329,-0.46067548,2.5354147,-0.3310072,0.0
1.8365326,-0.06623083,0.6087547,1.2640483,0.0
1.0729408,0.9561848,0.4722248,0.8035275,0.0
2.48734,1.9319373,2.3442574,0.14397348,0.0
1.5468228,-1.1507719,1.0987802,-2.0674894,0.0
0.95510316,1.2301337,1.2249501,1.2953445,0.0
1.7942477,-1.4703422,0.8576772,-0.21445766,0.0
0.49750274,-0.44289532,1.4580717,-0.79706216,0.0
1.4801233,-1.1835635,0.69500244,-1.0230122,0.0
0.31688872,1.7375493,0.3354208,2.8426673,0.0
-1.440058,-1.1942595,-1.7254164,-1.1424228,0.0
1.1531028,-1.1167703,0.9916019,-1.6846161,0.0
-0.30080405,-1.3553859,-0.48878345,-0.9778646,0.0
2.1714165,1.9383228,0.09029313,1.5808127,0.0
0.5837289,-1.295798,0.08125792,-0.8310136,0.0
1.5007669,1.50273,1.306933,1.0137317,0.0
0.35384932,-1.1886456,0.94660527,-2.1631067,0.0
-1.0443729,-0.6620469,-0.24149182,-1.2334225,0.0
-0.47944376,-1.1434137,-0.9780229,0.12530482,0.0
1.6275498,-2.9182985,1.831199,-0.635139,0.0
-1.2306426,0.17240177,-1.1923616,-2.5408704,0.0
1.6672233,-0.44764736,0.5595455,-1.4946947,0.0
-2.1316993,-1.1605676,-1.1740311,-0.56137043,0.0
0.23538107,0.7785141,1.8491684,1.0992018,0.0
1.581235,0.4007413,1.0500964,0.66563976,0.0
0.40576676,-1.9160789,0.8925495,-1.6065134,0.0
1.2149274,-1.0358651,1.4379092,-1.15629,0.0
1.2204803,-0.84951204,1.7863991,-0.52610415,0.0
0.39771065,0.7308111,1.704405,0.5961757,0.0
1.8273238,1.3366357,0.85823303,0.63019204,0.0
1.3712584,-1.0836911,0.97580504,-0.36599767,0.0
1.537745,1.1507776,1.355788,3.7483664,0.0
-0.98628026,-1.561701,-0.5947499,-0.67797035,0.0
-0.5150617,-0.22591685,-0.39699444,-0.8240783,0.0
-1.2627852,-1.0341809,-0.83518094,-3.5818558,0.0
0.8327364,0.36470544,0.5962601,1.5287739,0.0
0.5850405,-1.0163758,-0.66793364,-1.7709286,0.0
1.2968467,1.0276129,-0.005136667,0.078928925,0.0
-1.025606,-2.2164633,-0.9873669,-0.15252781,0.0
-1.6256223,-1.2715755,-1.1232934,-3.0296597,0.0
1.2660472,-0.60022813,0.46056744,0.064448066,0.0
1.5469507,-0.9633391,1.7318221,-1.140994,0.0
-1.0348917,0.7376246,0.2730193,-0.14189307,0.0
-1.1123917,-1.3887002,-0.70042616,0.2061523,0.0
1.1966943,0.56411034,0.85431445,0.65489936,0.0
2.1261466,1.5797608,1.7636032,0.67594236,0.0
-1.4052663,-1.6274573,-1.314087,-0.8360185,0.0
-1.2754065,-2.3364382,-0.6706619,0.38064113,0.0
-0.33828175,-1.3867985,-2.311104,0.43113708,0.0
1.8264487,0.5608806,1.0316559,1.0358385,0.0
-8.86245E-4,-1.2936044,-0.47045815,-2.339842,0.0
1.8558983,-2.1680996,1.7930485,0.44229588,0.0
-2.047311,-1.6427485,-0.07407887,-1.1183859,0.0
-0.1584212,0.32796758,0.91410375,1.0653607,0.0
2.2510679,-1.3037933,2.0469003,-0.10509553,0.0
1.7727141,1.3326174,0.9983173,0.5875099,0.0
1.7432717,-0.010179605,1.1528372,-0.32244763,0.0
1.7913686,-0.978435,2.0785267,-1.3685377,0.0
0.8114152,1.5022795,2.05165,1.0518663,0.0
0.7869586,-1.2190503,1.4329895,0.3899735,0.0
1.8326293,0.14067453,1.4181801,1.4908209,0.0
-0.8705206,-0.68307054,0.19513087,-1.5395732,0.0
1.4670533,-0.31138477,0.062893406,-1.6199677,0.0
0.38905054,-1.6441065,-0.034015093,-1.3572038,0.0
0.88859534,-1.501476,0.5527105,-1.756187,0.0
1.4831008,0.71914566,1.1568648,1.0088147,0.0
0.74577713,-1.1514931,0.9045045,-1.544816,0.0
-1.2541816,-2.4052198,-1.2718428,-1.2139333,0.0
-1.4671334,-2.5693412,-0.856181,-1.5429246,0.0
-0.26890957,-1.7227733,2.708879,-0.5733431,0.0
2.4358728,-1.485663,0.93047994,-1.1906989,0.0
1.2234222,1.9383153,-0.31262073,1.0805182,0.0
1.22455,1.1358364,0.110957235,1.2008691,0.0
1.1967065,-0.49281693,1.7088462,0.8892923,0.0
2.1984282,-0.22334556,1.304339,1.3328015,0.0
0.4452355,0.91968447,1.3534911,1.6060287,0.0
-1.0801307,-0.89657086,-1.5332773,-0.852743,0.0
-0.57394755,-1.7875674,0.59348124,-1.0024366,0.0
0.45259756,0.4682078,-0.23974799,1.3300797,0.0
1.4754,0.78856814,0.76938653,1.5123096,0.0
0.63849926,0.86247337,0.8558984,0.47739515,0.0
-1.7683277,-1.2531397,0.004899695,-2.279884,0.0
-2.3631396,-0.31507954,-1.56737,-0.40011713,0.0
-0.3372347,-0.96149796,-0.7042955,-1.326332,0.0
-0.3262068,-1.112027,1.2278396,-0.23029087,0.0
0.6072644,-1.1755836,2.1517484,-1.1646154,0.0
2.0900126,-0.8690946,1.4381524,-0.041092243,0.0
1.4472698,-1.4959416,0.6954632,-2.0346017,0.0
1.5169266,1.1199578,0.9190462,0.7892274,0.0
0.06944866,-1.1991572,-0.7664201,-1.2106547,0.0
0.044726573,-1.0367317,0.8065653,-0.6963752,0.0
-0.5075117,-0.842906,1.2447307,-0.9065504,0.0
0.19321446,-1.7756788,-0.3167715,-0.020359501,0.0
0.8027086,-1.4458135,2.079783,-1.993914,0.0
1.0498776,0.094544664,0.5130136,0.3573111,0.0
1.3453225,1.1293852,0.39914957,1.490217,0.0
2.7558143,0.2648012,2.0457497,-1.231461,0.0
0.5870592,-0.76827276,0.43345731,-1.7180064,0.0
-0.21184091,2.0464568,1.0289279,1.3101015,0.0
-0.7798888,-1.2512709,-0.48915896,-1.6517012,0.0
-0.85567886,1.7640548,1.8722596,-0.45137316,0.0
1.2929602,-1.3476558,1.6461314,-0.7157342,0.0
-0.77602434,-1.9848604,-1.3092942,-0.92237955,0.0
2.3268552,-1.1052299,1.1400237,-1.0469071,0.0
-1.9604554,-0.17404051,-0.48767135,-0.12183691,0.0
0.98716336,-1.0821872,0.9239683,-1.0812496,0.0
-0.17330706,-0.7177078,-1.6766913,-1.5572449,0.0
0.6127313,-1.4015923,0.9664099,-1.9571285,0.0
1.8746535,0.06705582,0.7553925,0.45920187,0.0
2.173475,0.3381452,0.19265464,1.7961202,0.0
-1.1839228,-2.1171257,-1.51732,-0.54336876,0.0
0.84532505,1.01882,1.145868,-0.42921442,0.0
1.1196058,0.87121165,1.0129038,1.2433072,0.0
1.8296142,-0.37118822,0.51436335,-0.76028436,0.0
1.2904059,1.324302,1.0304602,1.3906977,0.0
0.4937821,-0.7433756,0.44299763,0.22254345,0.0
-1.4104906,-1.4338405,-1.6361388,0.17916739,0.0
0.44311005,1.2970757,1.895663,-0.5517732,0.0
1.4640169,1.8214318,1.1267151,0.09221764,0.0
-2.1974223,-1.2751632,-2.0975919,-2.0447235,0.0
-0.76597106,-1.202987,-1.5869504,-1.5197407,0.0
1.0146205,1.1614907,0.117884666,0.568547,0.0
-1.813446,0.107481726,-1.2796259,-0.9095688,0.0
2.1743906,0.6124882,1.3982881,2.1398776,0.0
1.280337,1.0917456,0.9457896,0.16329436,0.0
-0.9232534,0.65018886,0.6316265,1.9718364,0.0
1.2868731,0.83111966,1.4708016,2.3299174,0.0
1.302584,1.329031,0.50466186,0.5014783,0.0
0.34681663,-0.52856904,0.8271572,-2.3481846,0.0
-0.14090833,-1.8471123,-0.6929945,-1.9590186,0.0
0.5102794,-1.1465629,2.0183783,-2.145482,0.0
1.3918533,1.7565465,1.5837455,1.321426,0.0
-0.84712774,-0.097795606,-1.0931022,-1.9246246,0.0
1.2154613,-0.19711788,0.056270204,1.5202849,0.0
0.21932742,-1.1948172,0.739555,-0.8033762,0.0
2.373811,1.002587,1.7080241,1.9390332,0.0
0.9814351,0.38268775,0.8858531,0.47856814,0.0
-1.2651318,0.45786223,-0.6983963,-1.8929778,0.0
-1.8454316,-0.43362105,-1.5948046,-1.3380888,0.0
0.6064824,0.8535447,-0.17840673,0.43589094,0.0
0.115074866,0.025647352,-1.6240804,-0.951207,0.0
-0.44569847,-1.3994483,-0.40327194,-1.8604286,0.0
0.14196403,-0.025062416,1.1571163,1.7329688,0.0
-0.22133227,-1.7387269,0.7732638,-0.8516846,0.0
-0.12961595,-0.14037885,-1.2343621,-2.2557447,0.0
0.6487511,0.039274115,1.2260822,0.9572972,0.0
-1.5510218,-0.8576484,-0.52277964,-0.326248,0.0
2.4526825,0.5175685,2.2151747,1.1385375,0.0
-1.2286713,-0.91267353,0.060811367,-0.73278606,0.0
1.3120872,-2.2055798,0.49568146,-0.71204966,0.0
2.0879977,-0.04115323,1.514098,-0.0043039313,0.0
1.2665784,-0.060094696,1.1856147,-1.454299,0.0
0.85059,2.0435083,1.1040672,0.7640398,0.0
0.5295664,-1.4807007,0.1367195,-0.73178226,0.0
1.6671957,1.2009869,0.57129383,1.2530525,0.0
-1.6848155,0.25893605,-0.61296636,-1.6556144,0.0
0.23543966,0.9545462,-0.9361823,-0.4482571,0.0
2.7822382,0.19861329,0.6342353,-2.0157728,0.0
0.80039674,-2.5746026,-0.5738851,-1.3899914,0.0
-0.550637,-1.1891873,-0.84759724,-1.5772552,0.0
1.3530556,-1.3789093,-0.3837751,-1.3466506,0.0
1.1983016,0.81876653,1.4106857,0.66756743,0.0
0.84426755,2.4328036,0.52754617,0.7178468,0.0
-0.58647895,-1.1540796,-0.95544565,-1.2602453,0.0
-1.2556686,-2.1698189,0.42511147,-0.6717153,0.0
-0.12718418,-0.47276703,0.24258755,-1.2370683,0.0
0.8640116,0.47094595,1.734095,2.1587849,0.0
0.5790427,1.2238474,-0.115095615,1.3083323,0.0
0.25951436,-0.8174632,0.59525156,-0.7934013,0.0
-0.55728203,-1.3319247,-1.5402404,0.12666446,0.0
-1.542474,-0.042334035,0.37684187,-1.0274009,0.0
2.3352435,-1.6841549,2.3213377,-1.6756499,0.0
0.8972322,-0.6360903,-0.8529942,-0.56938523,0.0
1.9694098,-0.72236043,0.41680095,-0.2538254,0.0
1.297843,1.8380729,0.039828412,0.5033913,0.0
1.4711936,-0.7864402,0.7199162,-1.408216,0.0
0.55953634,1.0398765,0.106040806,-1.7582319,0.0
0.04392309,0.8957215,1.3519491,2.2574525,0.0
1.2208661,-1.0335013,1.1757025,-0.8744101,0.0
1.1728343,-1.7876384,0.2379146,-0.6069692,0.0
-0.8437034,-1.8388745,-0.24106123,-0.85278785,0.0
1.3743721,1.8602864,0.55388457,1.3208706,0.0
1.7675284,0.5620259,0.07652696,0.85791355,0.0
-0.1252027,-1.739548,-0.24734493,-0.2669065,0.0
1.3997989,-1.5064406,1.8866628,-1.6797434,0.0
-0.6494179,-1.6149317,-0.48027876,-1.4463112,0.0
-1.9351037,-0.4931044,-0.096469104,0.81153625,0.0
1.5297521,1.4287281,0.28832182,0.82914364,0.0
0.9104577,0.33112168,-0.12451243,1.1424246,0.0
0.8669727,0.7497882,0.87372583,1.9609939,0.0
1.4322001,-1.47139,1.6214627,-0.021061204,0.0
1.3440006,1.3988322,1.1368372,0.93080837,0.0
0.21537212,-2.193343,1.7367831,-2.2900558,0.0
-1.8885038,0.07530974,-1.0779232,-0.79064,0.0
1.1462045,-0.3717691,0.07026976,1.1378028,0.0
1.1834116,-0.34660393,0.7467981,-0.87493116,0.0
1.3829682,0.85846514,0.84762317,1.7691438,0.0
-0.7391463,-0.8834548,0.07991546,-0.82956743,0.0
0.7620114,0.3670612,0.1421257,-0.905639,0.0
2.003924,-2.2175977,0.43984407,-1.386885,0.0
-0.75627005,-1.5381365,0.67867786,-0.59279364,0.0
1.6525341,0.8344113,1.7949342,0.22559454,0.0
0.49708906,0.850587,1.2176353,2.0327494,0.0
0.8128781,-0.68611073,1.2480166,-0.36753553,0.0
0.0712342,-1.5446664,-0.1797329,0.048668344,0.0
-0.51758486,-1.478544,-1.1916105,-1.0099893,0.0
-0.6282817,-0.8957862,-0.1729026,0.6405578,0.0
0.59977776,1.2328253,1.6531897,0.8440955,0.0
-0.5908332,-1.1876974,-0.8833535,-0.25803488,0.0
-1.6481229,-1.0795667,-1.1005616,-1.1155564,0.0
0.43405446,0.6487701,1.6407815,1.2301258,0.0
-1.0899824,-1.4561726,-2.5360677,0.11962966,0.0
0.67491704,1.3234426,1.5483733,0.82392275,0.0
1.8663577,1.2658373,0.32236797,0.7827846,0.0
-0.6635893,-1.6110923,-1.1448892,-1.7217177,0.0
-0.41039187,-0.9837628,-0.054288972,-2.0587702,0.0
1.4657918,2.3588521,0.38517386,0.7353945,0.0
1.4483801,1.0861547,0.92081034,0.090548545,0.0
1.5362562,1.8588532,0.9298921,0.8574284,0.0
0.97570175,0.18192537,1.799976,1.5263531,0.0
1.2300508,-1.4016739,1.548209,-1.3982139,0.0
0.49972352,1.3648959,1.225175,1.1176418,0.0
0.62216824,0.4551867,1.1370916,0.31513906,0.0
0.5699738,0.5031477,1.6852227,0.03977981,0.0
0.0989855,0.02201727,0.5914805,1.7268652,0.0
-1.2670426,-1.9243454,-0.76376253,-1.1843154,0.0
-1.944948,-1.3186393,-1.9430777,-1.6291598,0.0
-1.136989,-0.2579372,-1.036066,-0.64783674,0.0
1.8403722,1.0982519,-0.3769488,0.21796948,0.0
1.4868765,1.5943714,0.7942231,0.94988054,0.0
-0.3305935,0.6272713,-1.0119042,-0.6464852,0.0
1.5001848,-0.7836619,1.0937593,-1.4281852,0.0
-2.0480804,-0.103342295,-1.4657956,-0.49466756,0.0
-0.63973486,-0.7902296,0.7157796,-0.62397414,0.0
0.5817429,1.9956589,2.2172298,1.6852007,0.0
1.8387578,-1.1998792,1.9099098,-1.4998292,0.0
-0.85337096,-1.6891738,-1.0041683,-0.45119804,0.0
-0.16754147,-0.5329284,-1.0197525,-0.04497163,0.0
-1.8324627,-0.26220995,-0.5995956,-1.4933099,0.0
0.2319993,-1.4358703,1.3517823,-0.1515365,0.0
0.6503842,-0.53164035,2.3083465,-1.5280087,0.0
1.4016211,0.10658691,0.09818467,1.2049009,0.0
-0.74915886,-1.8375906,-2.045457,-2.4867632,0.0
-0.6450858,-1.0401767,-1.9768139,-1.4955376,0.0
-1.1731352,-0.76673865,-0.090595126,-0.53271633,0.0
-1.5997963,-1.7882378,-1.1794385,-1.3766334,0.0
1.588434,1.3827136,0.8327475,0.7432229,0.0
0.6956437,-0.42908403,-0.13608247,-1.8494244,0.0
0.6176837,-1.9901241,1.5060979,-0.13358332,0.0
-1.419748,-0.7116329,-0.40388626,-1.6367763,0.0
0.560722,-2.4374406,1.252529,-0.94939816,0.0
0.5032941,0.11904656,0.8480881,0.784062,0.0
1.1420461,-0.06102088,2.0832536,2.2571144,0.0
0.20885739,2.6881738,2.0614758,1.4214828,0.0
-0.6046103,0.14505847,-1.1547297,-0.9514411,0.0
-0.06796369,-1.4178804,1.5741005,-1.3274171,0.0
-0.039410077,-0.90056884,-1.4710337,-0.5360112,0.0
-1.4381412,-1.6847785,-0.9144299,-1.2932744,0.0
-1.8099816,-1.9331899,-2.0860586,-0.5365637,0.0
0.55118454,-1.1855454,0.36814195,0.8888302,0.0
1.2556183,-0.8285719,0.5776922,-0.59850883,0.0
-1.7673542,-1.0475099,-0.69785786,-0.48222718,0.0
0.39442563,0.2837276,-1.6075457,-0.61000365,0.0
0.72875607,-0.50124687,0.51746964,-1.9873272,0.0
1.8769898,0.68624276,0.5154248,-0.3782462,0.0
0.10378692,1.6107202,1.4551408,0.9305769,0.0
0.80359983,-1.4312193,0.757727,-0.40524864,0.0
-1.457424,-1.2705791,-1.4448788,-0.85417426,0.0
-1.7376848,-0.70052993,-2.1913316,-1.3929366,0.0
1.8130522,-1.1294137,-0.05402346,-0.41203883,0.0
0.8778893,-1.5232005,0.06766082,-0.08442506,0.0
1.122648,3.0896814,1.2572372,0.7805292,0.0
-0.27784237,-1.9862434,-0.6885729,-0.40449643,0.0
0.56195885,-0.839053,1.5444584,-1.5126097,0.0
1.0867348,-0.56952715,1.8425046,-2.042499,0.0
-1.2753676,-1.5336926,-1.5322546,-1.2755281,0.0
-0.749584,2.6036599,0.027299274,-0.15177913,0.0
1.0499946,-1.076194,1.723082,-1.9169836,0.0
0.20453738,-0.83784634,0.54077566,-0.22185796,0.0
-0.09304526,2.052394,0.76891595,0.8518331,0.0
2.268089,-0.5946466,-0.743813,-0.14829355,0.0
1.6111462,-0.57371086,1.2932382,-3.1237926,0.0
0.0026640424,-1.1487162,0.7885321,0.111180425,0.0
-0.060473908,-2.3538613,-0.98384356,-0.5625675,0.0
-1.6303139,-0.006381023,-1.640834,-0.9114785,0.0
1.9214414,-3.0360625,0.1440748,-1.6409426,0.0
-0.068697356,-1.084411,-1.9380875,-1.3399751,0.0
-0.27941084,-0.44230866,-0.98937196,-1.6823646,0.0
-1.7618879,0.7923521,0.22564816,-1.022063,0.0
1.4598291,-1.5056431,1.0419369,-0.91337174,0.0
1.2894044,2.3137572,0.45834756,0.12874171,0.0
-0.6179493,-2.5200999,-1.0056792,-0.88933754,0.0
1.1286842,2.8851235,1.24486,0.2971618,0.0
1.2069372,-0.061649784,2.033854,0.18255432,0.0
0.8462297,1.2499788,2.0345259,0.63721085,0.0
-0.24560724,-1.3731029,0.46355316,-1.0551519,0.0
0.2949635,-0.8822386,-0.5129127,-0.6622264,0.0
0.09159014,-2.0234773,1.7067102,-2.0602014,0.0
1.7776378,-2.0505614,0.773847,-0.065100685,0.0
1.0876571,0.6994161,1.0856082,1.3803086,0.0
-0.33214042,-0.14706385,0.54140973,-1.2492645,0.0
-0.08964042,1.424207,0.10369945,2.228356,0.0
1.7718844,-0.87551916,0.6291626,-0.43660083,0.0
-0.84132105,-1.3930904,-1.3871629,-0.5128953,0.0
0.3099869,-1.5416464,0.29432544,-0.9405189,0.0
-0.21832311,-0.8375338,-0.65078175,-1.2395041,0.0
0.55100894,-0.22252563,1.1927774,-0.36040184,0.0
-0.6549095,-1.0402625,-0.24725962,-0.8525321,0.0
1.4428079,-1.8700101,-0.5883541,-1.6839505,0.0
-1.613688,-0.53767806,-1.2698452,-2.449964,0.0
0.4202736,-0.5200405,0.5525645,-1.1093935,0.0
1.2981211,1.0134034,0.55095917,1.3415107,0.0
-0.18258065,-1.5425315,-1.5981454,-1.2821461,0.0
-1.2061191,0.016928881,0.07012349,-1.0567322,0.0
-1.3986149,-1.086815,-1.744954,-1.0068914,0.0
-0.8125095,-1.5764744,-1.3627769,-0.07230674,0.0
1.2815385,-0.82601845,1.0240756,-1.4495628,0.0
-0.77266926,-0.5936026,-0.15353854,-1.0170006,0.0
1.1165166,1.3447158,1.2024181,2.7187102,0.0
-1.2665343,-1.8886257,-1.1178102,-0.5806277,0.0
1.4710028,1.4142699,0.7521715,0.59847873,0.0
-0.8088171,-1.6987486,-1.0019503,-1.3731632,0.0
-1.9380505,-0.6974483,-1.4769661,-0.32252178,0.0
0.48573023,-0.33084494,1.8284844,-1.8152643,0.0
1.8191391,1.0940075,1.0557185,1.3878404,0.0
1.0087495,3.007882,-0.16801949,1.74111,0.0
0.81385595,-0.6101877,2.304834,-2.4990015,0.0
-1.0427682,-1.5241599,-0.7082389,-0.18301545,0.0
2.143402,0.19755822,1.2118448,0.47200692,0.0
0.6945299,0.92327315,0.93814594,0.7409923,0.0
0.041375358,0.23537812,0.45801106,-1.1565666,0.0
0.44980738,0.06813693,-0.28534377,1.3555939,0.0
1.6915032,-0.6785571,1.6424377,-1.2172773,0.0
-0.10683349,1.6265268,0.66185725,1.1027551,0.0
-2.099994,-1.6526599,-2.600044,-1.547814,0.0
1.1498656,0.12798285,1.1212267,1.2697222,0.0
1.3993403,-0.30390984,1.8543854,0.409488,0.0
1.7546878,-1.060352,0.90922886,-2.0755715,0.0
-0.07571019,-1.612105,-0.5606756,-1.1956552,0.0
1.3614776,-1.8715359,0.73202777,-1.4242587,0.0
0.6586757,0.69720924,1.2761165,0.7053109,0.0
2.7219105,-0.45295194,0.3950003,-0.2050656,0.0
2.038723,-1.3283916,0.64778554,-1.709524,0.0
0.46860713,1.1052756,1.2392292,2.3133197,0.0
1.433408,2.4402468,1.0145556,0.49039793,0.0
-0.89401484,-1.2048799,-1.4327123,-0.3710418,0.0
-0.6835525,-1.2491819,-0.97956663,-0.51141816,0.0
0.65895796,0.7536551,0.46100277,0.09271833,0.0
0.8693987,0.519835,2.0110404,-2.1706831,0.0
0.7754513,-1.9534304,0.52130574,-1.0064113,0.0
0.77666223,0.4427819,1.753205,1.0149182,0.0
-1.3932894,-0.6644473,-2.8373718,0.7843068,0.0
1.9635475,1.2191925,1.4809461,2.0265787,0.0
0.8383935,2.0172825,0.06297594,1.485043,0.0
0.16288185,1.3112218,1.8376421,0.57315195,0.0
-0.3411727,-0.8656716,0.36383986,-0.2824236,0.0
1.5298921,0.35448426,1.6087241,1.9489465,0.0
1.1764027,-0.5806411,1.7259037,-1.1928376,0.0
0.65741,-2.9217098,1.2835248,-1.5918865,0.0
1.9072441,0.22499023,0.7441459,0.89409053,0.0
-2.0223505,-0.16611752,-0.52740407,-2.2012234,0.0
-1.0566422,-3.2192981,-0.8525794,-1.3419333,0.0
2.187006,2.328102,1.1096857,1.7164714,0.0
1.5194668,1.2095048,1.9112189,2.0930579,0.0
-0.92478895,-0.72883993,-0.77377015,-0.1013282,0.0
1.3569211,-0.4975829,1.802874,-1.04541,0.0
1.137292,0.36715218,-0.08427237,1.1805832,0.0
1.5480117,0.6982121,1.285637,1.3855582,0.0
1.2531452,0.5484162,1.2529769,2.0766256,0.0
0.9724849,0.90585226,1.233702,2.0019567,0.0
-0.025572874,-0.92220944,-0.07726205,-1.9507225,0.0
0.6879433,-1.3526056,1.3681561,-0.8292763,0.0
-1.0491543,-2.7655945,-1.1063771,-0.2578993,0.0
1.4755057,-1.4970956,-0.48028553,-1.2967308,0.0
0.5939627,1.1675831,1.3497796,1.3304015,0.0
1.4752519,0.90410316,0.6364225,0.76136446,0.0
-1.4750501,-1.2227663,-1.5468094,-1.1818601,0.0
0.6274993,-1.2719978,0.21328512,-0.7353676,0.0
0.16463695,-2.2832193,1.71257,-1.9072341,0.0
1.449902,-0.49555254,1.0541546,-0.3775156,0.0
0.7088552,-0.6940113,-0.9355614,-0.66663176,0.0
1.6023314,0.5918458,0.8830148,1.197806,0.0
0.5261546,1.4281734,1.7216997,1.6518961,0.0
0.4883306,1.5305454,1.4798554,2.2940261,0.0
0.37325758,0.7143294,0.30292922,1.4557954,0.0
1.6022328,-2.9371278,2.9003718,0.051315393,0.0
0.19988649,1.5741107,0.954718,1.0510119,0.0
-1.1099174,-1.8471127,0.113980256,-0.38630006,0.0
0.9504142,-0.9362126,1.0753896,-0.30124763,0.0
1.4499059,1.9304068,1.1375648,1.4963026,0.0
-0.45258084,-1.6381321,-1.0139428,-1.173516,0.0
1.6646879,-0.039428577,-0.7877448,1.6540239,0.0
1.0390074,1.7659341,-0.18472524,2.0706851,0.0
1.2537149,-1.3569257,1.1275195,-0.37568566,0.0
1.2746912,0.64372545,0.982098,-0.23835313,0.0
0.9081201,1.0537963,0.8426008,0.54499817,0.0
0.69544595,-1.2181731,0.06969465,-1.5196296,0.0
-2.0293427,-1.8839388,-1.5431124,-0.94472516,0.0
1.2634866,0.36856392,0.39123583,1.7878044,0.0
1.0870633,0.11867762,1.1517037,-1.9917765,0.0
1.2314293,-1.3957449,1.1003841,-0.5972503,0.0
0.84822106,-1.2049305,1.3513302,-1.0201716,0.0
0.37710866,-1.6725457,1.1778893,-0.51206434,0.0
-1.6582793,-1.3925326,-2.4253542,-0.96675456,0.0
1.1685272,2.8211782,1.3958567,-0.23253393,0.0
0.33840382,-0.1851579,-0.055574667,-0.9828977,0.0
0.491004,0.8267369,0.9478966,1.4344704,0.0
-0.19522959,-0.7923961,-0.11264394,-0.7978904,0.0
-0.7301512,0.44217333,1.4039505,0.85786825,0.0
1.8906999,-0.84781593,1.5984328,-0.9934232,0.0
1.9645821,0.5040944,1.364851,-2.459032,0.0
-0.23074621,-1.1757824,0.31948644,-0.94429433,0.0
1.5634533,0.5332919,1.6176779,-0.28076446,0.0
2.2247088,1.9670179,0.095416114,1.4827955,0.0
1.6185248,-1.9563389,0.24301064,-0.76490694,0.0
0.72869337,-2.1657693,0.40460423,0.018176923,0.0
1.575801,-1.9180808,1.1101426,-0.31644538,0.0
-1.5288492,-1.0713906,0.012860903,-1.462584,0.0
-0.48912644,-0.02565538,-0.98467785,-0.7781336,0.0
1.0597227,0.434214,0.41868892,1.3657598,0.0
0.68814826,2.017369,2.1057005,0.633998,0.0
0.5137008,0.7135023,0.6331381,1.1066484,0.0
2.3551028,-0.90490085,0.9327995,-1.1386418,0.0
0.79022634,0.96485674,2.8345551,0.22162308,0.0
-1.703921,-0.74788505,-1.3763521,-0.5412173,0.0
0.897556,-1.0446217,-1.6142389,-1.984961,0.0
0.7274175,-0.050936263,0.97554094,-1.6351286,0.0
1.6031452,1.0973423,-0.103897534,0.43802288,0.0
0.23847489,-1.4789696,0.50597113,-1.1824259,0.0
-0.5382507,-0.11190028,1.1331563,-1.2657372,0.0
0.92757607,-1.3426994,1.0293272,0.8456684,0.0
0.15379879,-1.396156,0.94703025,0.07628592,0.0
0.6209689,-1.0714043,1.4697125,-0.25240156,0.0
0.9079692,1.578233,0.694265,-0.12460397,0.0
1.0672065,-0.85854787,0.99705863,0.19375364,0.0
-1.6989086,0.13627969,0.39395928,-0.72496057,0.0
1.2654072,1.8611555,0.582118,-0.67321306,0.0
-2.035144,0.17058614,-1.516166,-1.5839294,0.0
1.6142833,-0.75383633,1.3980513,-0.7319548,0.0
-1.5146407,0.15934578,-1.1701429,-0.9983984,0.0
-1.1317829,-0.16482094,-0.28493923,-0.3567596,0.0
1.7456204,2.0168316,0.35857534,0.4141555,0.0
0.16491865,-1.2749084,0.7399766,-2.2431877,0.0
1.0477448,-0.42740554,-0.21638034,-0.9402592,0.0
-0.7207186,-1.6865354,0.9204402,0.11938627,0.0
-1.1742816,-0.78010935,-1.221258,-0.7799629,0.0
0.24934253,-0.99058473,-1.1573972,-1.6501545,0.0
-0.14576131,0.76636136,0.58684975,-1.0843482,0.0
0.5285566,1.1952959,0.41525707,2.5016043,0.0
-0.64813805,-0.98722327,1.861322,-0.6307634,0.0
0.61304635,-1.416714,2.0050995,-0.80080324,0.0
-0.008511745,-0.458732,-1.1104863,-0.78419554,0.0
0.86859107,-0.4115753,0.42229563,-1.3450428,0.0
0.6762269,-0.7286241,0.10579438,-0.19039284,0.0
0.3829964,-0.93678313,1.8150883,-0.35202628,0.0
1.6150584,-0.05591476,2.3958867,-0.8484117,0.0
